RIsearch	0	9	22	0.000000	0.000000	0.000000	
IntaRNA	0	17	22	0.000000	0.000000	0.000000	
RNAplex	0	18	22	0.000000	0.000000	0.000000	
RNAcofold	0	16	22	0.000000	0.000000	0.000000	
RNAup	0	17	22	0.000000	0.000000	0.000000	
RNAduplex	0	22	22	0.000000	0.000000	0.000000	
RNAhybrid	0	24	22	0.000000	0.000000	0.000000	
pairfold	0	3	22	0.000000	0.000000	0.000000	
DuplexFold	0	17	22	0.000000	0.000000	0.000000	
bifold	0	13	22	0.000000	0.000000	0.000000	
ssearch	0	33	22	0.000000	0.000000	0.000000	
ractip	0	19	22	0.000000	0.000000	0.000000	
bistarna	8	6	14	0.363636	0.571429	0.455842	
AccessFold	0	18	22	0.000000	0.000000	0.000000	
