RIsearch	14	0	0	1.000000	1.000000	1.000000	
IntaRNA	14	0	0	1.000000	1.000000	1.000000	
RNAplex	14	4	0	1.000000	0.777778	0.881917	
RNAcofold	0	20	14	0.000000	0.000000	0.000000	
RNAup	13	0	1	0.928571	1.000000	0.963624	
RNAduplex	14	104	0	1.000000	0.118644	0.344447	
RNAhybrid	14	77	0	1.000000	0.153846	0.392232	
pairfold	14	22	0	1.000000	0.388889	0.623610	
DuplexFold	14	46	0	1.000000	0.233333	0.483046	
bifold	0	19	14	0.000000	0.000000	0.000000	
ssearch	0	170	14	0.000000	0.000000	0.000000	
ractip	0	57	14	0.000000	0.000000	0.000000	
bistarna	0	19	14	0.000000	0.000000	0.000000	
AccessFold	0	17	14	0.000000	0.000000	0.000000	
